instance_path,m,n,seed,exact_sol,exact_time,u1_sol,u2_sol,h_rho1_sol,h_rho2_sol,h_rho2_time
dataset_D1/m_10_n_08_seed_03.txt,10,8,3,1656,0.34973,4664,1868,1924,1667,0.10658
dataset_D1/m_10_n_08_seed_04.txt,10,8,4,1646,0.24693,4521,1785,1941,1656,0.0609749
dataset_D1/m_10_n_08_seed_05.txt,10,8,5,1724,0.590436,4875,1865,1856,1724,0.162241
dataset_D1/m_10_n_08_seed_06.txt,10,8,6,1722,0.251329,4594,1928,1956,1722,0.0735234
dataset_D1/m_10_n_08_seed_07.txt,10,8,7,1887,0.33036,5315,2105,2138,1887,0.096958
dataset_D1/m_10_n_08_seed_08.txt,10,8,8,1670,0.284872,4458,1855,1773,1675,0.110305
dataset_D1/m_10_n_08_seed_09.txt,10,8,9,1790,0.320883,5046,1857,1874,1790,0.13531
dataset_D1/m_10_n_10_seed_00.txt,10,10,0,2239,0.424674,6402,2489,2691,2262,0.138671
dataset_D1/m_10_n_10_seed_01.txt,10,10,1,2361,0.417978,6495,2683,2634,2372,0.113314
dataset_D1/m_10_n_10_seed_02.txt,10,10,2,1942,0.54273,5889,2121,2053,1960,0.159647
dataset_D1/m_10_n_10_seed_03.txt,10,10,3,2199,0.315308,6148,2573,2552,2240,0.0928365
dataset_D1/m_10_n_10_seed_04.txt,10,10,4,2063,0.318391,5761,2293,2264,2066,0.108163
dataset_D1/m_10_n_10_seed_05.txt,10,10,5,2313,0.404176,6176,2696,2683,2329,0.133939
dataset_D1/m_10_n_10_seed_06.txt,10,10,6,2134,0.45872,6025,2451,2365,2163,0.150751
dataset_D1/m_10_n_10_seed_07.txt,10,10,7,2031,0.464901,5837,2237,2316,2038,0.121544
dataset_D1/m_10_n_10_seed_08.txt,10,10,8,2159,0.449988,6322,2350,2449,2168,0.119155
dataset_D1/m_10_n_10_seed_09.txt,10,10,9,2095,0.361742,5763,2463,2360,2097,0.101124
dataset_D1/m_10_n_12_seed_00.txt,10,12,0,2437,0.746679,7330,2664,2657,2447,0.199633
dataset_D1/m_10_n_12_seed_01.txt,10,12,1,2609,0.523456,7322,2927,2879,2615,0.210348
dataset_D1/m_10_n_12_seed_02.txt,10,12,2,2633,0.766569,7710,3038,3039,2666,0.193536
dataset_D1/m_10_n_12_seed_03.txt,10,12,3,2490,0.526744,7373,2805,2853,2494,0.172732
dataset_D1/m_10_n_12_seed_04.txt,10,12,4,2253,0.817235,7114,2458,2480,2272,0.237182
dataset_D1/m_10_n_12_seed_05.txt,10,12,5,2410,0.66026,6483,2778,2793,2430,0.238832
dataset_D1/m_10_n_12_seed_06.txt,10,12,6,2542,0.42967,6670,2962,2914,2562,0.147247
dataset_D1/m_10_n_12_seed_07.txt,10,12,7,2329,0.828706,7060,2581,2601,2346,0.248427
dataset_D1/m_10_n_12_seed_08.txt,10,12,8,2516,0.641978,7391,2769,2767,2524,0.232467
dataset_D1/m_10_n_12_seed_09.txt,10,12,9,2469,0.411345,6856,2785,2793,2535,0.126135
dataset_D1/m_10_n_14_seed_00.txt,10,14,0,2540,1.29327,8067,2829,2707,2557,0.363793
dataset_D1/m_10_n_14_seed_01.txt,10,14,1,2859,0.697595,8102,3385,3321,2888,0.212797
dataset_D1/m_10_n_14_seed_02.txt,10,14,2,2781,0.57967,7902,3198,3223,2799,0.191341
dataset_D1/m_10_n_14_seed_03.txt,10,14,3,3023,0.499749,8037,3511,3484,3071,0.149971
dataset_D1/m_10_n_14_seed_04.txt,10,14,4,2829,0.9135,8785,3140,3122,2836,0.286797
dataset_D1/m_10_n_14_seed_05.txt,10,14,5,2638,1.01017,8109,2993,2946,2646,0.338149
dataset_D1/m_10_n_14_seed_06.txt,10,14,6,2895,0.736027,8215,3417,3273,2915,0.205251
dataset_D1/m_10_n_14_seed_07.txt,10,14,7,2969,0.645168,8787,3503,3188,2982,0.207854
dataset_D1/m_10_n_14_seed_08.txt,10,14,8,3028,0.587373,8246,3535,3513,3052,0.181071
dataset_D1/m_10_n_14_seed_09.txt,10,14,9,2855,1.0506,8877,3220,3181,2866,0.369115
dataset_D1/m_10_n_16_seed_00.txt,10,16,0,3038,0.940008,8759,3423,3375,3054,0.268802
dataset_D1/m_10_n_16_seed_01.txt,10,16,1,3304,1.00102,10116,3933,3826,3320,0.276703
dataset_D1/m_10_n_16_seed_02.txt,10,16,2,2932,1.29936,9398,3296,3362,2942,0.308717
dataset_D1/m_10_n_16_seed_03.txt,10,16,3,2958,1.01152,8887,3264,3204,2973,0.290982
dataset_D1/m_10_n_16_seed_04.txt,10,16,4,3027,1.32421,9434,3168,3418,3055,0.303975
dataset_D1/m_10_n_16_seed_05.txt,10,16,5,3156,1.1563,9234,3458,3698,3190,0.397141
dataset_D1/m_10_n_16_seed_06.txt,10,16,6,3164,0.861082,9717,3540,3501,3186,0.283159
dataset_D1/m_10_n_16_seed_07.txt,10,16,7,3173,0.838248,9730,3690,3641,3174,0.213844
dataset_D1/m_10_n_16_seed_08.txt,10,16,8,3101,0.998836,9407,3422,3431,3127,0.326508
dataset_D1/m_10_n_16_seed_09.txt,10,16,9,3007,0.825227,8503,3601,3530,3078,0.173626
dataset_D1/m_10_n_18_seed_00.txt,10,18,0,3312,1.59798,10617,3753,3807,3342,0.40699
dataset_D1/m_10_n_18_seed_01.txt,10,18,1,3373,1.56868,11519,3843,3715,3382,0.455305
dataset_D1/m_10_n_18_seed_02.txt,10,18,2,3437,1.08139,10233,3881,3869,3474,0.293497
dataset_D1/m_10_n_18_seed_03.txt,10,18,3,3279,1.61768,10539,3578,3724,3294,0.494213
dataset_D1/m_10_n_18_seed_04.txt,10,18,4,3296,1.619,10171,3702,3623,3314,0.595312
dataset_D1/m_10_n_18_seed_05.txt,10,18,5,3728,1.3092,10956,4425,4453,3763,0.296523
dataset_D1/m_10_n_18_seed_06.txt,10,18,6,3570,1.20811,10499,4149,4133,3662,0.232938
dataset_D1/m_10_n_18_seed_07.txt,10,18,7,3615,1.61237,11500,3992,4406,3656,0.56648
dataset_D1/m_10_n_18_seed_08.txt,10,18,8,3293,1.94364,10875,3562,3711,3322,0.440227
dataset_D1/m_10_n_18_seed_09.txt,10,18,9,3475,1.00198,10415,4068,4079,3496,0.278103
dataset_D1/m_10_n_20_seed_00.txt,10,20,0,4123,1.08343,12245,4782,4776,4161,0.315626
dataset_D1/m_10_n_20_seed_01.txt,10,20,1,3744,1.16528,11737,4559,4659,3855,0.282438
dataset_D1/m_10_n_20_seed_02.txt,10,20,2,4014,1.04316,12425,4745,4854,4045,0.272993
dataset_D1/m_10_n_20_seed_03.txt,10,20,3,3660,1.28098,11801,4378,4253,3711,0.417869
dataset_D1/m_10_n_20_seed_04.txt,10,20,4,3467,1.63564,11269,3718,3784,3485,0.455971
dataset_D1/m_10_n_20_seed_05.txt,10,20,5,4080,1.06648,11340,4560,4611,4160,0.384139
dataset_D1/m_10_n_20_seed_06.txt,10,20,6,4240,1.11112,12637,4651,4733,4259,0.349113
dataset_D1/m_10_n_20_seed_07.txt,10,20,7,3738,1.23544,11605,4269,4501,3754,0.31368
dataset_D1/m_10_n_20_seed_08.txt,10,20,8,3804,1.10326,12060,4569,4552,3827,0.319567
dataset_D1/m_10_n_20_seed_09.txt,10,20,9,4096,0.958216,12155,4780,4855,4143,0.258266
dataset_D1/m_10_n_22_seed_00.txt,10,22,0,4284,1.25291,12675,4965,5026,4305,0.427514
dataset_D1/m_10_n_22_seed_01.txt,10,22,1,4274,0.966968,12978,5016,5115,4350,0.301669
dataset_D1/m_10_n_22_seed_02.txt,10,22,2,4152,1.65831,12958,4639,4606,4171,0.510058
dataset_D1/m_10_n_22_seed_03.txt,10,22,3,4513,1.15793,13145,5355,5070,4524,0.389471
dataset_D1/m_10_n_22_seed_04.txt,10,22,4,4189,1.27408,13144,4734,4723,4224,0.370619
dataset_D1/m_10_n_22_seed_05.txt,10,22,5,4082,1.79108,13080,4713,4528,4108,0.59442
dataset_D1/m_10_n_22_seed_06.txt,10,22,6,4129,1.78171,13354,4746,4626,4156,0.646657
dataset_D1/m_10_n_22_seed_07.txt,10,22,7,4340,1.61313,13757,5046,5083,4397,0.479985
dataset_D1/m_10_n_22_seed_08.txt,10,22,8,4238,1.42558,12672,5086,5241,4288,0.323365
dataset_D1/m_10_n_22_seed_09.txt,10,22,9,4192,1.26129,11901,4807,4752,4224,0.322082
dataset_D1/m_10_n_24_seed_00.txt,10,24,0,4439,1.31765,13938,5057,5146,4476,0.334332
dataset_D1/m_10_n_24_seed_01.txt,10,24,1,4805,1.67271,14823,5373,5407,4886,0.400965
dataset_D1/m_10_n_24_seed_02.txt,10,24,2,4761,1.6633,14313,5571,5576,4777,0.41133
dataset_D1/m_10_n_24_seed_03.txt,10,24,3,4710,1.49889,15009,5514,5502,4716,0.406796
dataset_D1/m_10_n_24_seed_04.txt,10,24,4,4682,2.0481,14988,5433,5417,4705,0.442807
dataset_D1/m_10_n_24_seed_05.txt,10,24,5,4483,1.50964,14106,5275,5216,4525,0.43629
dataset_D1/m_10_n_24_seed_06.txt,10,24,6,4221,2.00707,14076,4774,4491,4239,0.609014
dataset_D1/m_10_n_24_seed_07.txt,10,24,7,4717,1.54131,14283,5588,5466,4755,0.482715
dataset_D1/m_10_n_24_seed_08.txt,10,24,8,4913,1.9265,14579,5575,5536,4986,0.506228
dataset_D1/m_10_n_24_seed_09.txt,10,24,9,4485,1.19387,13855,5326,5429,4526,0.327877
dataset_D1/m_10_n_26_seed_00.txt,10,26,0,5108,1.61968,15512,5807,5917,5123,0.425047
dataset_D1/m_10_n_26_seed_01.txt,10,26,1,5350,1.51861,16103,6235,6074,5365,0.466694
dataset_D1/m_10_n_26_seed_02.txt,10,26,2,4821,1.51794,15593,5658,5792,4841,0.359781
dataset_D1/m_10_n_26_seed_03.txt,10,26,3,5074,1.32003,14864,6087,5755,5093,0.43016
dataset_D1/m_10_n_26_seed_04.txt,10,26,4,4908,2.21188,15370,5765,5588,5040,0.437813
dataset_D1/m_10_n_26_seed_05.txt,10,26,5,4993,1.6563,16117,5514,5753,5014,0.43188
dataset_D1/m_10_n_26_seed_06.txt,10,26,6,5168,1.44191,16149,6205,6225,5307,0.40091
dataset_D1/m_10_n_26_seed_07.txt,10,26,7,4757,1.75478,14959,5533,5449,4789,0.674143
dataset_D1/m_10_n_26_seed_08.txt,10,26,8,5172,2.2612,15909,5850,6024,5244,0.699343
dataset_D1/m_10_n_26_seed_09.txt,10,26,9,5170,1.41629,15801,5960,5960,5240,0.454601
dataset_D1/m_10_n_28_seed_00.txt,10,28,0,5102,2.12576,15947,5758,5710,5174,0.766897
dataset_D1/m_10_n_28_seed_01.txt,10,28,1,5393,1.52202,16865,6212,6394,5426,0.394565
dataset_D1/m_10_n_28_seed_02.txt,10,28,2,5119,1.838,17200,5993,6061,5134,0.54098
dataset_D1/m_10_n_28_seed_03.txt,10,28,3,4433,3.48207,15656,4813,5333,4503,1.13942
dataset_D1/m_10_n_28_seed_04.txt,10,28,4,5380,2.26164,16687,6322,6399,5444,0.704409
dataset_D1/m_10_n_28_seed_05.txt,10,28,5,5120,1.61342,16222,6071,5902,5215,0.443953
dataset_D1/m_10_n_28_seed_06.txt,10,28,6,5343,2.17485,17409,6195,6064,5364,0.663062
dataset_D1/m_10_n_28_seed_07.txt,10,28,7,5345,1.8972,17054,6008,6129,5374,0.67614
dataset_D1/m_10_n_28_seed_08.txt,10,28,8,5495,1.34684,16467,6713,6897,5574,0.341
dataset_D1/m_10_n_28_seed_09.txt,10,28,9,5510,2.01327,17138,6174,6241,5544,0.658002
dataset_D1/m_10_n_30_seed_00.txt,10,30,0,5660,2.42099,17957,6572,6584,5750,0.760778
dataset_D1/m_10_n_30_seed_01.txt,10,30,1,5781,1.57235,17824,7055,6978,5878,0.443011
dataset_D1/m_10_n_30_seed_02.txt,10,30,2,5234,3.50759,17604,5903,6030,5278,1.2313
dataset_D1/m_10_n_30_seed_03.txt,10,30,3,5215,2.74716,18130,5930,5961,5289,0.941357
dataset_D1/m_10_n_30_seed_04.txt,10,30,4,5867,1.59353,17189,7063,6797,5880,0.457349
dataset_D1/m_10_n_30_seed_05.txt,10,30,5,5400,2.55139,18686,6218,6669,5458,0.559869
dataset_D1/m_10_n_30_seed_06.txt,10,30,6,5786,1.81625,16737,6897,7112,5898,0.395516
dataset_D1/m_10_n_30_seed_07.txt,10,30,7,5838,2.3475,19015,6716,6686,5961,0.737625
dataset_D1/m_10_n_30_seed_08.txt,10,30,8,5644,1.98367,17654,6460,6496,5671,0.625083
dataset_D1/m_10_n_30_seed_09.txt,10,30,9,4891,3.14563,17821,5437,5462,4927,0.821935
dataset_D1/m_11_n_04_seed_00.txt,11,4,0,1008,0.0751363,2414,1100,1109,1010,0.0294471
dataset_D1/m_11_n_04_seed_01.txt,11,4,1,1134,0.0391708,2675,1213,1186,1134,0.0219051
dataset_D1/m_11_n_04_seed_02.txt,11,4,2,1230,0.0419281,2900,1259,1319,1230,0.0223168
dataset_D1/m_11_n_04_seed_03.txt,11,4,3,1137,0.0483438,2573,1265,1246,1137,0.0246626
dataset_D1/m_11_n_04_seed_04.txt,11,4,4,1158,0.0461098,2670,1265,1293,1158,0.022222
dataset_D1/m_11_n_04_seed_05.txt,11,4,5,1102,0.0426256,2731,1204,1200,1102,0.0228624
dataset_D1/m_11_n_04_seed_06.txt,11,4,6,1073,0.0808183,2520,1203,1120,1073,0.0270003
dataset_D1/m_11_n_04_seed_07.txt,11,4,7,1212,0.0645592,2776,1265,1244,1212,0.0375863
dataset_D1/m_11_n_04_seed_08.txt,11,4,8,1090,0.0474773,2563,1173,1182,1092,0.0233761
dataset_D1/m_11_n_04_seed_09.txt,11,4,9,1066,0.0622058,2725,1146,1135,1066,0.0230261
dataset_D1/m_11_n_06_seed_00.txt,11,6,0,1398,0.27633,3739,1596,1528,1400,0.108422
dataset_D1/m_11_n_06_seed_01.txt,11,6,1,1440,0.468584,3909,1561,1603,1446,0.181732
dataset_D1/m_11_n_06_seed_02.txt,11,6,2,1284,0.272474,3627,1394,1338,1287,0.136621
dataset_D1/m_11_n_06_seed_03.txt,11,6,3,1434,0.306493,3571,1565,1610,1434,0.102844
dataset_D1/m_11_n_06_seed_04.txt,11,6,4,1489,0.517594,3755,1611,1628,1499,0.100476
dataset_D1/m_11_n_06_seed_05.txt,11,6,5,1572,0.313963,4142,1679,1697,1578,0.086113
dataset_D1/m_11_n_06_seed_06.txt,11,6,6,1578,0.177895,4138,1728,1694,1579,0.0550219
dataset_D1/m_11_n_06_seed_07.txt,11,6,7,1429,0.374521,3754,1573,1528,1435,0.139323
dataset_D1/m_11_n_06_seed_08.txt,11,6,8,1412,0.374323,4017,1545,1530,1424,0.120714
dataset_D1/m_11_n_06_seed_09.txt,11,6,9,1533,0.306481,4121,1648,1741,1542,0.0930216
dataset_D1/m_11_n_08_seed_00.txt,11,8,0,1765,0.959675,5215,1909,1980,1785,0.212524
dataset_D1/m_11_n_08_seed_01.txt,11,8,1,1919,0.732554,5266,2122,2203,1923,0.178461
dataset_D1/m_11_n_08_seed_02.txt,11,8,2,1807,0.910086,5043,2022,2020,1807,0.196503
dataset_D1/m_11_n_08_seed_03.txt,11,8,3,1872,0.445862,5118,2122,2165,1901,0.113551
dataset_D1/m_11_n_08_seed_04.txt,11,8,4,1975,0.614671,5538,2233,2180,1988,0.199806
dataset_D1/m_11_n_08_seed_05.txt,11,8,5,1892,0.525138,5272,2056,2233,1918,0.161807
dataset_D1/m_11_n_08_seed_06.txt,11,8,6,1818,0.560146,4877,2140,2214,1836,0.142632
dataset_D1/m_11_n_08_seed_07.txt,11,8,7,1894,0.788909,5025,2106,2198,1907,0.196883
dataset_D1/m_11_n_08_seed_08.txt,11,8,8,1991,0.491094,5305,2215,2235,1997,0.168893
dataset_D1/m_11_n_08_seed_09.txt,11,8,9,1754,0.642824,4855,1969,2015,1762,0.157496
dataset_D1/m_11_n_10_seed_00.txt,11,10,0,2022,1.71211,6223,2211,2370,2031,0.457404
dataset_D1/m_11_n_10_seed_01.txt,11,10,1,2266,1.13161,6361,2595,2541,2294,0.315531
dataset_D1/m_11_n_10_seed_02.txt,11,10,2,2227,1.44473,6331,2511,2609,2243,0.229672
dataset_D1/m_11_n_10_seed_03.txt,11,10,3,2191,1.82288,6645,2422,2359,2203,0.518719
dataset_D1/m_11_n_10_seed_04.txt,11,10,4,2089,0.905025,6192,2303,2430,2103,0.18921
dataset_D1/m_11_n_10_seed_05.txt,11,10,5,2023,0.932255,6214,2228,2240,2038,0.281837
dataset_D1/m_11_n_10_seed_06.txt,11,10,6,2112,2.5887,7041,2286,2260,2121,0.651918
dataset_D1/m_11_n_10_seed_07.txt,11,10,7,2125,1.21413,5986,2352,2415,2145,0.305639
dataset_D1/m_11_n_10_seed_08.txt,11,10,8,2219,1.29001,6725,2413,2505,2233,0.416281
dataset_D1/m_11_n_10_seed_09.txt,11,10,9,1865,2.52402,6040,2085,2077,1873,0.637565
dataset_D1/m_11_n_12_seed_00.txt,11,12,0,2576,1.579,8078,2914,3064,2634,0.461296
dataset_D1/m_11_n_12_seed_01.txt,11,12,1,2586,1.75252,8017,3022,2911,2628,0.538561
dataset_D1/m_11_n_12_seed_02.txt,11,12,2,2426,1.57503,7775,2769,2803,2433,0.36664
dataset_D1/m_11_n_12_seed_03.txt,11,12,3,2428,1.43246,7392,2846,2815,2458,0.339918
dataset_D1/m_11_n_12_seed_04.txt,11,12,4,2674,1.98701,8356,2996,3042,2683,0.433285
dataset_D1/m_11_n_12_seed_05.txt,11,12,5,2455,2.11909,7840,2769,2817,2468,0.424877
dataset_D1/m_11_n_12_seed_06.txt,11,12,6,2585,1.76944,7653,2858,2909,2603,0.547708
dataset_D1/m_11_n_12_seed_07.txt,11,12,7,2592,2.84923,8171,2824,3144,2623,0.889282
dataset_D1/m_11_n_12_seed_08.txt,11,12,8,2500,1.56473,7673,2913,2950,2536,0.398421
dataset_D1/m_11_n_12_seed_09.txt,11,12,9,2569,2.49913,8468,2777,2909,2590,0.780835
dataset_D1/m_11_n_14_seed_00.txt,11,14,0,2969,1.74659,8812,3500,3425,3018,0.51914
dataset_D1/m_11_n_14_seed_01.txt,11,14,1,3030,1.54587,8826,3524,3364,3042,0.469402
dataset_D1/m_11_n_14_seed_02.txt,11,14,2,2958,2.58343,8960,3435,3516,3023,0.456328
dataset_D1/m_11_n_14_seed_03.txt,11,14,3,2988,1.9398,8760,3615,3531,3055,0.434944
dataset_D1/m_11_n_14_seed_04.txt,11,14,4,3107,1.91043,8835,3583,3561,3141,0.380416
dataset_D1/m_11_n_14_seed_05.txt,11,14,5,3022,2.04617,9189,3501,3521,3082,0.456544
dataset_D1/m_11_n_14_seed_06.txt,11,14,6,2958,2.79919,9378,3301,3277,2965,0.715304
dataset_D1/m_11_n_14_seed_07.txt,11,14,7,3015,1.68489,9182,3498,3432,3092,0.431911
dataset_D1/m_11_n_14_seed_08.txt,11,14,8,2980,1.87065,8897,3548,3587,3005,0.426499
dataset_D1/m_11_n_14_seed_09.txt,11,14,9,2907,2.81781,9419,3234,3511,2928,0.813656
dataset_D1/m_11_n_16_seed_00.txt,11,16,0,3505,2.2534,10690,4087,4112,3593,0.55474
dataset_D1/m_11_n_16_seed_01.txt,11,16,1,3227,1.98533,10117,3754,3852,3250,0.454802
dataset_D1/m_11_n_16_seed_02.txt,11,16,2,3151,2.86529,10059,3727,3752,3178,0.85982
dataset_D1/m_11_n_16_seed_03.txt,11,16,3,3194,2.98127,9458,3639,3594,3235,0.509659
dataset_D1/m_11_n_16_seed_04.txt,11,16,4,3285,2.83331,10504,3732,3894,3291,0.606858
dataset_D1/m_11_n_16_seed_05.txt,11,16,5,3134,3.52399,11072,3495,3529,3140,0.776838
dataset_D1/m_11_n_16_seed_06.txt,11,16,6,3294,3.29716,10548,3835,3911,3314,0.900049
dataset_D1/m_11_n_16_seed_07.txt,11,16,7,3279,1.82725,9916,3799,3939,3288,0.405541
dataset_D1/m_11_n_16_seed_08.txt,11,16,8,3139,5.11173,10570,3409,3427,3147,1.333
dataset_D1/m_11_n_16_seed_09.txt,11,16,9,3387,3.27165,10058,3927,3888,3422,0.464702
dataset_D1/m_11_n_18_seed_00.txt,11,18,0,3707,3.14183,11669,4298,4423,3722,0.704975
dataset_D1/m_11_n_18_seed_01.txt,11,18,1,3528,3.2283,11737,4159,4006,3556,0.700631
dataset_D1/m_11_n_18_seed_02.txt,11,18,2,3848,3.58163,11927,4324,4522,3945,0.637497
dataset_D1/m_11_n_18_seed_03.txt,11,18,3,3654,5.88201,12275,4339,4257,3694,1.05591
dataset_D1/m_11_n_18_seed_04.txt,11,18,4,3647,3.79459,12255,4225,4120,3678,1.00996
dataset_D1/m_11_n_18_seed_05.txt,11,18,5,3547,2.80796,11330,4214,4306,3571,0.506631
dataset_D1/m_11_n_18_seed_06.txt,11,18,6,3526,3.59035,11356,4086,3969,3564,1.01987
dataset_D1/m_11_n_18_seed_07.txt,11,18,7,3714,2.86916,11540,4287,4285,3734,0.466333
dataset_D1/m_11_n_18_seed_08.txt,11,18,8,3790,2.48732,11335,4476,4359,3804,0.548202
dataset_D1/m_11_n_18_seed_09.txt,11,18,9,3583,5.13224,11637,3988,4017,3623,1.22512
dataset_D1/m_11_n_20_seed_00.txt,11,20,0,4133,2.99276,13280,4960,4818,4175,0.616877
dataset_D1/m_11_n_20_seed_01.txt,11,20,1,4154,3.40509,12993,4844,4924,4222,0.740919
dataset_D1/m_11_n_20_seed_02.txt,11,20,2,3862,5.41492,13284,4504,4586,3895,1.06197
dataset_D1/m_11_n_20_seed_03.txt,11,20,3,3765,2.78228,12539,4548,4311,3787,0.526658
dataset_D1/m_11_n_20_seed_04.txt,11,20,4,4075,2.87038,13165,4860,4916,4109,0.598096
dataset_D1/m_11_n_20_seed_05.txt,11,20,5,4044,2.67885,13080,4954,4893,4081,0.506789
dataset_D1/m_11_n_20_seed_06.txt,11,20,6,3829,2.50305,11969,4763,4627,3915,0.441481
dataset_D1/m_11_n_20_seed_07.txt,11,20,7,3939,4.18371,13542,4572,4556,3969,1.15494
dataset_D1/m_11_n_20_seed_08.txt,11,20,8,4142,4.58406,13583,4692,4778,4148,1.0141
dataset_D1/m_11_n_20_seed_09.txt,11,20,9,4406,2.95309,13694,5242,5288,4514,0.670315
dataset_D1/m_11_n_22_seed_00.txt,11,22,0,4580,3.08216,14759,5352,5414,4600,0.659846
dataset_D1/m_11_n_22_seed_01.txt,11,22,1,4347,3.83096,13891,4928,4933,4380,1.11256
dataset_D1/m_11_n_22_seed_02.txt,11,22,2,4347,4.06845,14163,4931,5128,4357,0.954738
dataset_D1/m_11_n_22_seed_03.txt,11,22,3,4615,3.86727,13984,5127,5187,4736,1.01681
dataset_D1/m_11_n_22_seed_04.txt,11,22,4,4580,3.47345,14903,5395,5479,4621,0.822691
dataset_D1/m_11_n_22_seed_05.txt,11,22,5,4392,4.50052,14481,5023,5036,4409,1.4668
dataset_D1/m_11_n_22_seed_06.txt,11,22,6,4280,4.10051,13824,5098,5109,4390,0.832666
dataset_D1/m_11_n_22_seed_07.txt,11,22,7,4618,2.70397,14081,5351,5572,4642,0.655525
dataset_D1/m_11_n_22_seed_08.txt,11,22,8,4370,3.64897,14782,5123,5199,4400,0.827087
dataset_D1/m_11_n_22_seed_09.txt,11,22,9,4690,5.40911,14575,5261,5296,4740,1.36945
dataset_D1/m_11_n_24_seed_00.txt,11,24,0,4344,6.17525,15627,5009,5038,4348,0.951915
dataset_D1/m_11_n_24_seed_01.txt,11,24,1,4632,4.81253,15211,5558,5553,4667,0.721603
dataset_D1/m_11_n_24_seed_02.txt,11,24,2,4589,6.00031,15551,5331,5264,4609,1.32626
dataset_D1/m_11_n_24_seed_03.txt,11,24,3,4227,8.16541,14955,4866,4732,4241,1.76005
dataset_D1/m_11_n_24_seed_04.txt,11,24,4,4789,4.94037,15832,5658,5688,4862,0.957909
dataset_D1/m_11_n_24_seed_05.txt,11,24,5,5044,4.76742,16220,5885,5837,5165,1.07456
dataset_D1/m_11_n_24_seed_06.txt,11,24,6,4853,4.01934,15841,5664,5432,4859,0.98456
dataset_D1/m_11_n_24_seed_07.txt,11,24,7,4886,3.55244,15199,5777,5682,4913,0.838613
dataset_D1/m_11_n_24_seed_08.txt,11,24,8,4743,4.94145,15869,5403,5519,4773,1.1041
dataset_D1/m_11_n_24_seed_09.txt,11,24,9,4797,2.73001,15541,5887,5985,4859,0.696199
dataset_D1/m_11_n_26_seed_00.txt,11,26,0,5353,3.64583,16983,6213,6198,5413,0.83146
dataset_D1/m_11_n_26_seed_01.txt,11,26,1,4760,7.88818,16818,5082,5278,4832,2.05066
dataset_D1/m_11_n_26_seed_02.txt,11,26,2,5122,3.95665,16546,6133,6070,5141,0.758942
dataset_D1/m_11_n_26_seed_03.txt,11,26,3,5231,5.24117,17763,6217,6165,5260,0.97758
dataset_D1/m_11_n_26_seed_04.txt,11,26,4,5002,7.42435,17797,5610,5684,5102,1.21238
dataset_D1/m_11_n_26_seed_05.txt,11,26,5,5246,4.80421,17592,6041,6060,5299,1.04399
dataset_D1/m_11_n_26_seed_06.txt,11,26,6,5145,4.5957,17279,6174,6207,5210,1.23975
dataset_D1/m_11_n_26_seed_07.txt,11,26,7,4810,6.82832,16219,5629,5511,4855,1.63315
dataset_D1/m_11_n_26_seed_08.txt,11,26,8,4998,5.32948,16493,5732,5870,5045,1.22332
dataset_D1/m_11_n_26_seed_09.txt,11,26,9,5062,4.04122,17040,6062,6083,5085,0.680146
dataset_D1/m_11_n_28_seed_00.txt,11,28,0,5469,4.8513,18316,6582,6646,5516,0.800637
dataset_D1/m_11_n_28_seed_01.txt,11,28,1,5463,6.02716,18568,5962,6025,5503,1.10989
dataset_D1/m_11_n_28_seed_02.txt,11,28,2,5141,5.29422,17481,5967,6314,5187,0.933103
dataset_D1/m_11_n_28_seed_03.txt,11,28,3,5324,6.60234,17606,6128,5895,5352,1.63803
dataset_D1/m_11_n_28_seed_04.txt,11,28,4,5597,4.53186,17588,6857,6797,5684,1.00434
dataset_D1/m_11_n_28_seed_05.txt,11,28,5,5614,8.02162,19677,6437,6704,5697,1.58693
dataset_D1/m_11_n_28_seed_06.txt,11,28,6,5083,8.5424,18522,5842,5944,5130,1.62062
dataset_D1/m_11_n_28_seed_07.txt,11,28,7,5422,5.20209,18631,6203,6233,5475,1.24462
dataset_D1/m_11_n_28_seed_08.txt,11,28,8,5623,4.37721,17875,6851,6719,5866,1.20785
dataset_D1/m_11_n_28_seed_09.txt,11,28,9,5719,4.82044,18979,6859,7034,5747,0.778285
dataset_D1/m_11_n_30_seed_00.txt,11,30,0,5603,10.7519,19956,6268,6330,5631,3.05721
dataset_D1/m_11_n_30_seed_01.txt,11,30,1,6172,3.53408,18980,7429,7539,6234,0.784376
dataset_D1/m_11_n_30_seed_02.txt,11,30,2,5953,4.32278,18848,7124,7005,5962,1.26737
dataset_D1/m_11_n_30_seed_03.txt,11,30,3,5155,7.82744,18576,6032,5927,5236,1.44099
dataset_D1/m_11_n_30_seed_04.txt,11,30,4,5866,5.72888,18743,6915,6843,5898,1.1533
dataset_D1/m_11_n_30_seed_05.txt,11,30,5,5696,5.1168,18942,6787,6769,5838,1.03457
dataset_D1/m_11_n_30_seed_06.txt,11,30,6,5573,8.75937,19813,6033,6039,5704,2.55383
dataset_D1/m_11_n_30_seed_07.txt,11,30,7,5612,8.12856,20247,6373,6502,5682,1.6603
dataset_D1/m_11_n_30_seed_08.txt,11,30,8,5911,4.92071,19469,7128,6832,5958,1.07641
dataset_D1/m_11_n_30_seed_09.txt,11,30,9,5400,10.8837,18490,6213,6268,5457,1.27797
